id,year,month,day,hour,season,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,date
10708,2011,3,23,4,1,20.0,-19.0,18.0,1026.0,3.0,1,110.87,0.0,2011-03-23 04:00:00
10709,2011,3,23,5,1,20.0,-18.0,21.0,1026.0,2.0,1,114.89,0.0,2011-03-23 05:00:00
10710,2011,3,23,6,1,20.0,-18.0,21.0,1026.0,2.0,1,118.02,0.0,2011-03-23 06:00:00
10711,2011,3,23,7,1,30.0,-17.0,19.0,1027.0,4.0,1,122.04,0.0,2011-03-23 07:00:00
10712,2011,3,23,8,1,25.0,-18.0,15.0,1027.0,6.0,1,127.85,0.0,2011-03-23 08:00:00
10713,2011,3,23,9,1,12.0,-18.0,14.0,1027.0,7.0,1,133.66,0.0,2011-03-23 09:00:00
10714,2011,3,23,10,1,20.0,-18.0,13.0,1027.0,8.0,1,137.68,0.0,2011-03-23 10:00:00
10715,2011,3,23,11,1,16.0,-18.0,12.0,1026.0,9.0,1,142.6,0.0,2011-03-23 11:00:00
10716,2011,3,23,12,1,19.0,-18.0,12.0,1025.0,10.0,1,144.39,0.0,2011-03-23 12:00:00
10717,2011,3,23,13,1,16.0,-17.0,13.0,1023.0,10.0,1,147.52,0.0,2011-03-23 13:00:00
10718,2011,3,23,14,1,18.0,-16.0,13.0,1021.0,11.0,1,151.54,0.0,2011-03-23 14:00:00
10719,2011,3,23,15,1,22.0,-17.0,13.0,1021.0,10.0,3,5.81,0.0,2011-03-23 15:00:00
10720,2011,3,23,16,1,16.0,-17.0,13.0,1020.0,10.0,3,9.83,0.0,2011-03-23 16:00:00
10721,2011,3,23,17,1,22.0,-17.0,13.0,1020.0,10.0,3,11.62,0.0,2011-03-23 17:00:00
10722,2011,3,23,18,1,28.0,-14.0,18.0,1021.0,9.0,1,1.79,0.0,2011-03-23 18:00:00
10723,2011,3,23,19,1,32.0,-13.0,18.0,1021.0,10.0,1,4.92,0.0,2011-03-23 19:00:00
10724,2011,3,23,20,1,23.0,-12.0,19.0,1022.0,10.0,1,8.94,0.0,2011-03-23 20:00:00
10725,2011,3,23,21,1,24.0,-12.0,21.0,1023.0,9.0,1,14.75,0.0,2011-03-23 21:00:00
10726,2011,3,23,22,1,15.0,-12.0,21.0,1023.0,9.0,1,20.56,0.0,2011-03-23 22:00:00
10727,2011,3,23,23,1,14.0,-18.0,13.0,1024.0,8.0,1,27.71,0.0,2011-03-23 23:00:00
10728,2011,3,24,0,1,13.0,-20.0,12.0,1024.0,7.0,1,35.76,0.0,2011-03-24 00:00:00
10729,2011,3,24,1,1,13.0,-20.0,13.0,1025.0,6.0,1,42.91,0.0,2011-03-24 01:00:00
10730,2011,3,24,2,1,10.0,-21.0,12.0,1025.0,6.0,1,52.74,0.0,2011-03-24 02:00:00
10731,2011,3,24,3,1,8.0,-21.0,14.0,1025.0,4.0,1,60.79,0.0,2011-03-24 03:00:00
10732,2011,3,24,4,1,9.0,-21.0,14.0,1025.0,4.0,1,68.84,0.0,2011-03-24 04:00:00
10733,2011,3,24,5,1,8.0,-20.0,16.0,1026.0,3.0,1,78.67,0.0,2011-03-24 05:00:00
10734,2011,3,24,6,1,10.0,-20.0,16.0,1027.0,3.0,1,86.72,0.0,2011-03-24 06:00:00
10735,2011,3,24,7,1,12.0,-20.0,16.0,1027.0,3.0,1,95.66,0.0,2011-03-24 07:00:00
10736,2011,3,24,8,1,18.0,-19.0,16.0,1028.0,4.0,1,104.6,0.0,2011-03-24 08:00:00
10737,2011,3,24,9,1,15.0,-18.0,15.0,1029.0,6.0,1,113.54,0.0,2011-03-24 09:00:00
10738,2011,3,24,10,1,13.0,-19.0,14.0,1029.0,6.0,1,119.35,0.0,2011-03-24 10:00:00
10739,2011,3,24,11,1,12.0,-18.0,13.0,1028.0,8.0,1,126.5,0.0,2011-03-24 11:00:00
10740,2011,3,24,12,1,11.0,-18.0,12.0,1027.0,9.0,1,134.55,0.0,2011-03-24 12:00:00
10741,2011,3,24,13,1,15.0,-18.0,11.0,1026.0,11.0,1,142.6,0.0,2011-03-24 13:00:00
10742,2011,3,24,14,1,12.0,-17.0,11.0,1025.0,12.0,1,150.65,0.0,2011-03-24 14:00:00
10743,2011,3,24,15,1,15.0,-18.0,10.0,1024.0,12.0,1,161.83,0.0,2011-03-24 15:00:00
10744,2011,3,24,16,1,17.0,-18.0,10.0,1024.0,12.0,1,169.88,0.0,2011-03-24 16:00:00
10745,2011,3,24,17,1,6.0,-19.0,9.0,1024.0,12.0,1,177.93,0.0,2011-03-24 17:00:00
10746,2011,3,24,18,1,7.0,-20.0,9.0,1025.0,11.0,1,186.87,0.0,2011-03-24 18:00:00
10747,2011,3,24,19,1,6.0,-19.0,11.0,1026.0,9.0,1,194.02,0.0,2011-03-24 19:00:00
10748,2011,3,24,20,1,4.0,-19.0,12.0,1028.0,8.0,1,199.83,0.0,2011-03-24 20:00:00
10749,2011,3,24,21,1,3.0,-19.0,12.0,1028.0,8.0,1,207.88,0.0,2011-03-24 21:00:00
10750,2011,3,24,22,1,4.0,-19.0,13.0,1029.0,7.0,1,213.69,0.0,2011-03-24 22:00:00
10751,2011,3,24,23,1,8.0,-19.0,13.0,1029.0,7.0,1,218.61,0.0,2011-03-24 23:00:00
10752,2011,3,25,0,1,13.0,-19.0,13.0,1029.0,7.0,1,222.63,0.0,2011-03-25 00:00:00
10753,2011,3,25,1,1,13.0,-19.0,15.0,1029.0,5.0,1,226.65,0.0,2011-03-25 01:00:00
10754,2011,3,25,2,1,15.0,-18.0,18.0,1029.0,4.0,1,229.78,0.0,2011-03-25 02:00:00
10755,2011,3,25,3,1,23.0,-18.0,18.0,1028.0,4.0,1,231.57,0.0,2011-03-25 03:00:00
10756,2011,3,25,4,1,23.0,-16.0,24.0,1028.0,2.0,0,0.45,0.0,2011-03-25 04:00:00
10757,2011,3,25,5,1,27.0,-17.0,19.0,1029.0,4.0,1,4.02,0.0,2011-03-25 05:00:00
10758,2011,3,25,6,1,18.0,-16.0,23.0,1029.0,3.0,1,8.04,0.0,2011-03-25 06:00:00
10759,2011,3,25,7,1,25.0,-15.0,23.0,1029.0,4.0,1,11.17,0.0,2011-03-25 07:00:00
10760,2011,3,25,8,1,31.0,-15.0,19.0,1030.0,7.0,1,16.98,0.0,2011-03-25 08:00:00
10761,2011,3,25,9,1,23.0,-15.0,16.0,1030.0,9.0,1,24.13,0.0,2011-03-25 09:00:00
10762,2011,3,25,10,1,17.0,-15.0,15.0,1030.0,10.0,1,29.05,0.0,2011-03-25 10:00:00
10763,2011,3,25,11,1,22.0,-15.0,14.0,1030.0,11.0,1,33.07,0.0,2011-03-25 11:00:00
10764,2011,3,25,12,1,16.0,-14.0,14.0,1028.0,12.0,0,0.89,0.0,2011-03-25 12:00:00
10765,2011,3,25,13,1,15.0,-14.0,13.0,1027.0,13.0,1,4.02,0.0,2011-03-25 13:00:00
10766,2011,3,25,14,1,13.0,-14.0,12.0,1026.0,15.0,1,9.83,0.0,2011-03-25 14:00:00
10767,2011,3,25,15,1,25.0,-13.0,14.0,1025.0,14.0,2,4.02,0.0,2011-03-25 15:00:00
10768,2011,3,25,16,1,18.0,-13.0,15.0,1025.0,13.0,2,8.94,0.0,2011-03-25 16:00:00
10769,2011,3,25,17,1,17.0,-13.0,15.0,1025.0,13.0,3,3.13,0.0,2011-03-25 17:00:00
10770,2011,3,25,18,1,22.0,-13.0,15.0,1025.0,13.0,3,6.26,0.0,2011-03-25 18:00:00
10771,2011,3,25,19,1,39.0,-12.0,19.0,1025.0,10.0,3,10.28,0.0,2011-03-25 19:00:00
10772,2011,3,25,20,1,21.0,-12.0,21.0,1026.0,9.0,3,13.41,0.0,2011-03-25 20:00:00
10773,2011,3,25,21,1,24.0,-11.0,26.0,1026.0,7.0,3,15.2,0.0,2011-03-25 21:00:00
10774,2011,3,25,22,1,37.0,-11.0,26.0,1026.0,7.0,3,16.99,0.0,2011-03-25 22:00:00
10775,2011,3,25,23,1,36.0,-11.0,26.0,1026.0,7.0,3,18.78,0.0,2011-03-25 23:00:00
10776,2011,3,26,0,1,46.0,-10.0,35.0,1026.0,4.0,0,0.89,0.0,2011-03-26 00:00:00
10777,2011,3,26,1,1,57.0,-10.0,32.0,1026.0,5.0,3,1.79,0.0,2011-03-26 01:00:00
10778,2011,3,26,2,1,66.0,-10.0,37.0,1026.0,3.0,0,0.89,0.0,2011-03-26 02:00:00
10779,2011,3,26,3,1,78.0,-9.0,47.0,1025.0,1.0,2,1.79,0.0,2011-03-26 03:00:00
10780,2011,3,26,4,1,76.0,-10.0,37.0,1025.0,3.0,3,1.79,0.0,2011-03-26 04:00:00
10781,2011,3,26,5,1,85.0,-9.0,43.0,1026.0,2.0,0,0.89,0.0,2011-03-26 05:00:00
10782,2011,3,26,6,1,126.0,-7.0,51.0,1026.0,2.0,3,1.79,0.0,2011-03-26 06:00:00
10783,2011,3,26,7,1,145.0,-8.0,47.0,1027.0,2.0,0,0.89,0.0,2011-03-26 07:00:00
10784,2011,3,26,8,1,178.0,-7.0,41.0,1027.0,5.0,3,1.79,0.0,2011-03-26 08:00:00
10785,2011,3,26,9,1,157.0,-8.0,33.0,1027.0,7.0,3,3.58,0.0,2011-03-26 09:00:00
10786,2011,3,26,10,1,130.0,-10.0,24.0,1027.0,9.0,0,1.79,0.0,2011-03-26 10:00:00
10787,2011,3,26,11,1,60.0,-12.0,18.0,1026.0,11.0,1,3.13,0.0,2011-03-26 11:00:00
10788,2011,3,26,12,1,38.0,-12.0,18.0,1026.0,11.0,1,4.92,0.0,2011-03-26 12:00:00
10789,2011,3,26,13,1,39.0,-11.0,17.0,1025.0,13.0,2,3.13,0.0,2011-03-26 13:00:00
10790,2011,3,26,14,1,36.0,-13.0,13.0,1024.0,15.0,1,3.13,0.0,2011-03-26 14:00:00
10791,2011,3,26,15,1,29.0,-12.0,14.0,1024.0,15.0,0,1.79,0.0,2011-03-26 15:00:00
10792,2011,3,26,16,1,23.0,-13.0,13.0,1024.0,15.0,0,5.81,0.0,2011-03-26 16:00:00
10793,2011,3,26,17,1,11.0,-13.0,13.0,1023.0,15.0,1,4.02,0.0,2011-03-26 17:00:00
10794,2011,3,26,18,1,12.0,-13.0,17.0,1024.0,11.0,1,5.81,0.0,2011-03-26 18:00:00
10795,2011,3,26,19,1,16.0,-13.0,16.0,1024.0,12.0,1,8.94,0.0,2011-03-26 19:00:00
10796,2011,3,26,20,1,12.0,-12.0,18.0,1025.0,11.0,1,12.07,0.0,2011-03-26 20:00:00
10797,2011,3,26,21,1,13.0,-14.0,19.0,1026.0,8.0,1,16.99,0.0,2011-03-26 21:00:00
10798,2011,3,26,22,1,11.0,-17.0,13.0,1027.0,10.0,1,21.91,0.0,2011-03-26 22:00:00
10799,2011,3,26,23,1,20.0,-17.0,13.0,1027.0,10.0,1,27.72,0.0,2011-03-26 23:00:00
10800,2011,3,27,0,1,6.0,-16.0,15.0,1027.0,9.0,1,32.64,0.0,2011-03-27 00:00:00
10801,2011,3,27,1,1,20.0,-16.0,15.0,1027.0,9.0,1,38.45,0.0,2011-03-27 01:00:00
10802,2011,3,27,2,1,13.0,-15.0,17.0,1026.0,8.0,1,44.26,0.0,2011-03-27 02:00:00
10803,2011,3,27,3,1,16.0,-15.0,17.0,1026.0,8.0,1,49.18,0.0,2011-03-27 03:00:00
10804,2011,3,27,4,1,12.0,-16.0,16.0,1026.0,8.0,1,54.99,0.0,2011-03-27 04:00:00
10805,2011,3,27,5,1,17.0,-16.0,17.0,1025.0,7.0,1,60.8,0.0,2011-03-27 05:00:00
10806,2011,3,27,6,1,27.0,-16.0,17.0,1026.0,7.0,1,67.95,0.0,2011-03-27 06:00:00
10807,2011,3,27,7,1,21.0,-16.0,16.0,1026.0,8.0,1,72.87,0.0,2011-03-27 07:00:00
10808,2011,3,27,8,1,20.0,-16.0,14.0,1026.0,10.0,1,80.92,0.0,2011-03-27 08:00:00
10809,2011,3,27,9,1,26.0,-15.0,13.0,1026.0,12.0,1,88.97,0.0,2011-03-27 09:00:00
10810,2011,3,27,10,1,27.0,-15.0,13.0,1026.0,11.0,1,97.02,0.0,2011-03-27 10:00:00
10811,2011,3,27,11,1,29.0,-15.0,12.0,1026.0,13.0,1,104.17,0.0,2011-03-27 11:00:00
10812,2011,3,27,12,1,25.0,-13.0,12.0,1024.0,16.0,1,111.32,0.0,2011-03-27 12:00:00
10813,2011,3,27,13,1,16.0,-14.0,11.0,1023.0,16.0,1,117.13,0.0,2011-03-27 13:00:00
10814,2011,3,27,14,1,23.0,-13.0,10.0,1022.0,18.0,0,3.13,0.0,2011-03-27 14:00:00
10815,2011,3,27,15,1,21.0,-14.0,10.0,1020.0,18.0,0,6.26,0.0,2011-03-27 15:00:00
10816,2011,3,27,16,1,13.0,-13.0,10.0,1020.0,18.0,3,3.13,0.0,2011-03-27 16:00:00
10817,2011,3,27,17,1,13.0,-13.0,12.0,1020.0,16.0,3,4.92,0.0,2011-03-27 17:00:00
10818,2011,3,27,18,1,17.0,-13.0,14.0,1020.0,14.0,3,5.81,0.0,2011-03-27 18:00:00
10819,2011,3,27,19,1,50.0,-14.0,13.0,1021.0,13.0,3,7.6,0.0,2011-03-27 19:00:00
10820,2011,3,27,20,1,22.0,-13.0,14.0,1022.0,14.0,3,10.73,0.0,2011-03-27 20:00:00
10821,2011,3,27,21,1,22.0,-12.0,21.0,1023.0,9.0,1,3.13,0.0,2011-03-27 21:00:00
10822,2011,3,27,22,1,69.0,-5.0,36.0,1024.0,9.0,3,4.92,0.0,2011-03-27 22:00:00
10823,2011,3,27,23,1,43.0,-8.0,31.0,1025.0,8.0,3,9.84,0.0,2011-03-27 23:00:00
10824,2011,3,28,0,1,40.0,-9.0,28.0,1025.0,8.0,3,14.76,0.0,2011-03-28 00:00:00
10825,2011,3,28,1,1,38.0,-9.0,30.0,1026.0,7.0,3,18.78,0.0,2011-03-28 01:00:00
10826,2011,3,28,2,1,37.0,-9.0,33.0,1026.0,6.0,3,21.91,0.0,2011-03-28 02:00:00
10827,2011,3,28,3,1,39.0,-10.0,32.0,1027.0,5.0,2,1.79,0.0,2011-03-28 03:00:00
10828,2011,3,28,4,1,45.0,-10.0,35.0,1027.0,4.0,2,2.68,0.0,2011-03-28 04:00:00
10829,2011,3,28,5,1,50.0,-9.0,43.0,1027.0,2.0,1,1.79,0.0,2011-03-28 05:00:00
10830,2011,3,28,6,1,44.0,-9.0,43.0,1028.0,2.0,1,4.92,0.0,2011-03-28 06:00:00
10831,2011,3,28,7,1,58.0,-8.0,44.0,1029.0,3.0,1,6.71,0.0,2011-03-28 07:00:00
10832,2011,3,28,8,1,48.0,-9.0,28.0,1029.0,8.0,1,8.5,0.0,2011-03-28 08:00:00
10833,2011,3,28,9,1,48.0,-9.0,25.0,1029.0,10.0,1,10.29,0.0,2011-03-28 09:00:00
10834,2011,3,28,10,1,39.0,-9.0,23.0,1030.0,11.0,1,12.08,0.0,2011-03-28 10:00:00
10835,2011,3,28,11,1,44.0,-9.0,23.0,1029.0,11.0,1,13.87,0.0,2011-03-28 11:00:00
10836,2011,3,28,12,1,36.0,-9.0,19.0,1028.0,14.0,3,3.13,0.0,2011-03-28 12:00:00
10837,2011,3,28,13,1,36.0,-10.0,17.0,1027.0,14.0,0,1.79,0.0,2011-03-28 13:00:00
10838,2011,3,28,14,1,38.0,-11.0,16.0,1026.0,14.0,0,3.58,0.0,2011-03-28 14:00:00
10839,2011,3,28,15,1,43.0,-10.0,16.0,1026.0,15.0,0,5.37,0.0,2011-03-28 15:00:00
10840,2011,3,28,16,1,35.0,-10.0,16.0,1025.0,15.0,0,7.16,0.0,2011-03-28 16:00:00
10841,2011,3,28,17,1,42.0,-11.0,16.0,1025.0,14.0,3,1.79,0.0,2011-03-28 17:00:00
10842,2011,3,28,18,1,51.0,-10.0,19.0,1025.0,13.0,3,4.92,0.0,2011-03-28 18:00:00
10843,2011,3,28,19,1,60.0,-9.0,22.0,1026.0,12.0,3,8.05,0.0,2011-03-28 19:00:00
10844,2011,3,28,20,1,65.0,-3.0,42.0,1027.0,9.0,3,12.97,0.0,2011-03-28 20:00:00
10845,2011,3,28,21,1,61.0,-3.0,45.0,1027.0,8.0,3,16.99,0.0,2011-03-28 21:00:00
10846,2011,3,28,22,1,56.0,-3.0,48.0,1028.0,7.0,3,21.01,0.0,2011-03-28 22:00:00
10847,2011,3,28,23,1,69.0,-3.0,52.0,1028.0,6.0,3,24.14,0.0,2011-03-28 23:00:00
10848,2011,3,29,0,1,76.0,-3.0,56.0,1028.0,5.0,3,25.93,0.0,2011-03-29 00:00:00
10849,2011,3,29,1,1,58.0,-3.0,60.0,1028.0,4.0,3,27.72,0.0,2011-03-29 01:00:00
10850,2011,3,29,2,1,64.0,-3.0,64.0,1028.0,3.0,0,0.89,0.0,2011-03-29 02:00:00
10851,2011,3,29,3,1,79.0,-4.0,64.0,1027.0,2.0,3,0.89,0.0,2011-03-29 03:00:00
10852,2011,3,29,4,1,100.0,-3.0,69.0,1027.0,2.0,0,0.45,0.0,2011-03-29 04:00:00
10853,2011,3,29,5,1,128.0,-3.0,69.0,1027.0,2.0,0,1.34,0.0,2011-03-29 05:00:00
10854,2011,3,29,6,1,110.0,-3.0,74.0,1027.0,1.0,2,0.89,0.0,2011-03-29 06:00:00
10855,2011,3,29,7,1,116.0,-2.0,80.0,1028.0,1.0,0,0.89,0.0,2011-03-29 07:00:00
10856,2011,3,29,8,1,97.0,-3.0,52.0,1028.0,6.0,1,3.13,0.0,2011-03-29 08:00:00
10857,2011,3,29,9,1,99.0,-3.0,45.0,1028.0,8.0,1,7.15,0.0,2011-03-29 09:00:00
10858,2011,3,29,10,1,107.0,-3.0,39.0,1027.0,10.0,1,8.94,0.0,2011-03-29 10:00:00
10859,2011,3,29,11,1,101.0,-3.0,34.0,1026.0,12.0,0,1.79,0.0,2011-03-29 11:00:00
10860,2011,3,29,12,1,94.0,-4.0,26.0,1025.0,15.0,1,1.79,0.0,2011-03-29 12:00:00
10861,2011,3,29,13,1,70.0,-4.0,20.0,1024.0,19.0,0,1.79,0.0,2011-03-29 13:00:00
10862,2011,3,29,14,1,49.0,-10.0,11.0,1022.0,21.0,0,3.58,0.0,2011-03-29 14:00:00
10863,2011,3,29,15,1,59.0,-10.0,11.0,1022.0,21.0,3,4.02,0.0,2011-03-29 15:00:00
10864,2011,3,29,16,1,60.0,-10.0,11.0,1021.0,21.0,3,7.15,0.0,2011-03-29 16:00:00
10865,2011,3,29,17,1,51.0,-11.0,11.0,1021.0,20.0,3,11.17,0.0,2011-03-29 17:00:00
10866,2011,3,29,18,1,55.0,-10.0,13.0,1021.0,19.0,3,14.3,0.0,2011-03-29 18:00:00
10867,2011,3,29,19,1,73.0,-10.0,13.0,1021.0,18.0,3,17.43,0.0,2011-03-29 19:00:00
10868,2011,3,29,20,1,70.0,-11.0,13.0,1021.0,17.0,3,21.45,0.0,2011-03-29 20:00:00
10869,2011,3,29,21,1,67.0,-10.0,16.0,1022.0,15.0,3,25.47,0.0,2011-03-29 21:00:00
10870,2011,3,29,22,1,64.0,-9.0,18.0,1022.0,15.0,3,29.49,0.0,2011-03-29 22:00:00
10871,2011,3,29,23,1,75.0,-8.0,25.0,1022.0,11.0,2,0.89,0.0,2011-03-29 23:00:00
10872,2011,3,30,0,1,87.0,-6.0,36.0,1022.0,8.0,0,0.89,0.0,2011-03-30 00:00:00
10873,2011,3,30,1,1,96.0,-6.0,39.0,1022.0,7.0,0,1.34,0.0,2011-03-30 01:00:00
10874,2011,3,30,2,1,103.0,-6.0,48.0,1021.0,4.0,1,1.79,0.0,2011-03-30 02:00:00
10875,2011,3,30,3,1,115.0,-5.0,51.0,1021.0,4.0,0,0.89,0.0,2011-03-30 03:00:00
10876,2011,3,30,4,1,112.0,-4.0,55.0,1021.0,4.0,1,0.89,0.0,2011-03-30 04:00:00
10877,2011,3,30,5,1,95.0,-6.0,55.0,1021.0,2.0,1,2.68,0.0,2011-03-30 05:00:00
10878,2011,3,30,6,1,87.0,-5.0,55.0,1022.0,3.0,1,3.57,0.0,2011-03-30 06:00:00
10879,2011,3,30,7,1,95.0,-5.0,42.0,1023.0,7.0,0,0.89,0.0,2011-03-30 07:00:00
10880,2011,3,30,8,1,123.0,-5.0,36.0,1023.0,9.0,0,1.78,0.0,2011-03-30 08:00:00
10881,2011,3,30,9,1,136.0,-5.0,32.0,1023.0,11.0,3,1.79,0.0,2011-03-30 09:00:00
10882,2011,3,30,10,1,143.0,-5.0,26.0,1023.0,14.0,0,0.89,0.0,2011-03-30 10:00:00
10883,2011,3,30,11,1,152.0,-4.0,25.0,1022.0,16.0,0,2.68,0.0,2011-03-30 11:00:00
10884,2011,3,30,12,1,132.0,-4.0,20.0,1021.0,19.0,0,4.47,0.0,2011-03-30 12:00:00
10885,2011,3,30,13,1,104.0,-6.0,15.0,1020.0,21.0,3,4.02,0.0,2011-03-30 13:00:00
10886,2011,3,30,14,1,84.0,-8.0,12.0,1019.0,22.0,3,9.83,0.0,2011-03-30 14:00:00
10887,2011,3,30,15,1,66.0,-8.0,11.0,1018.0,23.0,3,14.75,0.0,2011-03-30 15:00:00
10888,2011,3,30,16,1,50.0,-8.0,12.0,1017.0,22.0,3,20.56,0.0,2011-03-30 16:00:00
10889,2011,3,30,17,1,57.0,-10.0,11.0,1016.0,21.0,3,27.71,0.0,2011-03-30 17:00:00
10890,2011,3,30,18,1,77.0,-10.0,13.0,1016.0,19.0,3,30.84,0.0,2011-03-30 18:00:00
10891,2011,3,30,19,1,91.2,-9.0,18.0,1016.0,15.0,3,33.97,0.0,2011-03-30 19:00:00
10892,2011,3,30,20,1,105.4,-4.0,26.0,1017.0,15.0,0,0.89,0.0,2011-03-30 20:00:00
10893,2011,3,30,21,1,119.6,-5.0,26.0,1017.0,14.0,3,1.79,0.0,2011-03-30 21:00:00
10894,2011,3,30,22,1,133.8,-3.0,32.0,1017.0,13.0,3,4.92,0.0,2011-03-30 22:00:00
10895,2011,3,30,23,1,148.0,-3.0,39.0,1017.0,10.0,3,6.71,0.0,2011-03-30 23:00:00
10896,2011,3,31,0,1,154.22222222222223,-3.0,34.0,1017.0,12.0,3,8.5,0.0,2011-03-31 00:00:00
10897,2011,3,31,1,1,160.44444444444446,-2.0,42.0,1017.0,10.0,3,11.63,0.0,2011-03-31 01:00:00
10898,2011,3,31,2,1,166.66666666666666,-1.0,52.0,1016.0,8.0,3,12.52,0.0,2011-03-31 02:00:00
10899,2011,3,31,3,1,172.88888888888889,-2.0,52.0,1016.0,7.0,2,0.89,0.0,2011-03-31 03:00:00
10900,2011,3,31,4,1,179.11111111111111,-1.0,56.0,1016.0,7.0,0,0.89,0.0,2011-03-31 04:00:00
10901,2011,3,31,5,1,185.33333333333334,-1.0,60.0,1016.0,6.0,3,0.89,0.0,2011-03-31 05:00:00
10902,2011,3,31,6,1,191.55555555555554,-1.0,60.0,1016.0,6.0,0,0.89,0.0,2011-03-31 06:00:00
10903,2011,3,31,7,1,197.77777777777777,0.0,70.0,1017.0,5.0,1,0.89,0.0,2011-03-31 07:00:00
10904,2011,3,31,8,1,204.0,1.0,53.0,1017.0,10.0,0,0.89,0.0,2011-03-31 08:00:00
10905,2011,3,31,9,1,212.0,1.0,46.0,1017.0,12.0,0,1.78,0.0,2011-03-31 09:00:00
10906,2011,3,31,10,1,207.2,2.0,44.0,1017.0,14.0,3,1.79,0.0,2011-03-31 10:00:00
10907,2011,3,31,11,1,202.4,2.0,34.0,1016.0,18.0,0,1.79,0.0,2011-03-31 11:00:00
10908,2011,3,31,12,1,197.6,2.0,34.0,1015.0,18.0,3,1.79,0.0,2011-03-31 12:00:00
10909,2011,3,31,13,1,192.8,2.0,30.0,1015.0,20.0,3,4.92,0.0,2011-03-31 13:00:00
10910,2011,3,31,14,1,188.0,2.0,28.0,1014.0,21.0,3,8.05,0.0,2011-03-31 14:00:00
10911,2011,3,31,15,1,179.0,3.0,28.0,1013.0,22.0,0,1.79,0.0,2011-03-31 15:00:00
10912,2011,3,31,16,1,166.0,3.0,30.0,1012.0,21.0,3,3.13,0.0,2011-03-31 16:00:00
10913,2011,3,31,17,1,168.0,3.0,32.0,1012.0,20.0,3,6.26,0.0,2011-03-31 17:00:00
10914,2011,3,31,18,1,210.33333333333334,3.0,34.0,1013.0,19.0,0,0.89,0.0,2011-03-31 18:00:00
10915,2011,3,31,19,1,252.66666666666669,4.0,41.0,1013.0,17.0,0,1.78,0.0,2011-03-31 19:00:00
10916,2011,3,31,20,1,295.0,4.0,50.0,1014.0,14.0,2,0.89,0.0,2011-03-31 20:00:00
10917,2011,3,31,21,1,328.0,4.0,57.0,1015.0,12.0,0,0.89,0.0,2011-03-31 21:00:00
10918,2011,3,31,22,1,287.0,3.0,47.0,1016.0,14.0,2,3.13,0.0,2011-03-31 22:00:00
10919,2011,3,31,23,1,254.5,3.0,47.0,1016.0,14.0,2,6.26,0.0,2011-03-31 23:00:00
10920,2011,4,1,0,1,222.0,2.0,41.0,1017.0,15.0,2,10.28,0.0,2011-04-01 00:00:00
10921,2011,4,1,1,1,147.0,1.0,38.0,1017.0,15.0,2,15.2,0.0,2011-04-01 01:00:00
10922,2011,4,1,2,1,51.0,-3.0,28.0,1018.0,15.0,2,21.01,0.0,2011-04-01 02:00:00
10923,2011,4,1,3,1,23.0,-4.0,30.0,1019.0,14.0,2,26.82,0.0,2011-04-01 03:00:00
10924,2011,4,1,4,1,19.0,-5.0,28.0,1021.0,13.0,2,36.65,0.0,2011-04-01 04:00:00
10925,2011,4,1,5,1,18.0,-5.0,30.0,1022.0,12.0,2,44.7,0.0,2011-04-01 05:00:00
10926,2011,4,1,6,1,15.0,-6.0,29.0,1023.0,11.0,2,52.75,0.0,2011-04-01 06:00:00
10927,2011,4,1,7,1,18.0,-8.0,25.0,1025.0,11.0,2,60.8,0.0,2011-04-01 07:00:00
10928,2011,4,1,8,1,25.0,-9.0,25.0,1026.0,10.0,2,69.74,0.0,2011-04-01 08:00:00
10929,2011,4,1,9,1,17.0,-10.0,23.0,1027.0,10.0,2,77.79,0.0,2011-04-01 09:00:00
10930,2011,4,1,10,1,18.0,-11.0,21.0,1028.0,10.0,2,85.84,0.0,2011-04-01 10:00:00
10931,2011,4,1,11,1,20.0,-13.0,17.0,1028.0,11.0,2,91.65,0.0,2011-04-01 11:00:00
10932,2011,4,1,12,1,17.0,-15.0,14.0,1028.0,11.0,2,97.46,0.0,2011-04-01 12:00:00
10933,2011,4,1,13,1,15.0,-16.0,13.0,1028.0,11.0,2,102.38,0.0,2011-04-01 13:00:00
10934,2011,4,1,14,1,16.0,-16.0,13.0,1027.0,11.0,2,107.3,0.0,2011-04-01 14:00:00
10935,2011,4,1,15,1,23.0,-10.0,21.0,1027.0,11.0,1,7.15,0.0,2011-04-01 15:00:00
10936,2011,4,1,16,1,34.0,-7.0,29.0,1028.0,10.0,1,12.07,0.0,2011-04-01 16:00:00
10937,2011,4,1,17,1,19.0,-5.0,36.0,1028.0,9.0,1,17.88,0.0,2011-04-01 17:00:00
10938,2011,4,1,18,1,25.0,-3.0,48.0,1029.0,7.0,2,3.13,0.1,2011-04-01 18:00:00
10939,2011,4,1,19,1,33.0,1.0,70.0,1030.0,6.0,1,3.13,1.1,2011-04-01 19:00:00
10940,2011,4,1,20,1,36.0,2.0,80.0,1030.0,5.0,3,7.15,0.2,2011-04-01 20:00:00
10941,2011,4,1,21,1,33.0,3.0,86.0,1031.0,5.0,1,3.13,0.6,2011-04-01 21:00:00
10942,2011,4,1,22,1,23.0,3.0,86.0,1032.0,5.0,3,4.02,0.5,2011-04-01 22:00:00
10943,2011,4,1,23,1,26.5,2.0,86.0,1032.0,4.0,0,0.89,0.5,2011-04-01 23:00:00
